* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (2- OmniMic                  ), MICROPHONE (Master Volume), L, volume: 0,520
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS with no timing reference
* Dated: Jul 14, 2023 2:58:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: DeltaSE 50 -12 - yeni
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
337.280299	74.677	-156.2798
337.646510	74.672	-160.1743
338.012721	74.666	-164.1238
338.378932	74.658	-168.1277
338.745143	74.649	-172.1863
339.111354	74.639	-176.2996
339.477565	74.627	179.5327
339.843776	74.614	175.3108
340.209987	74.599	171.0349
340.576198	74.584	166.7056
340.942409	74.566	162.3230
341.308620	74.548	157.8879
341.674831	74.527	153.4011
342.041042	74.506	148.8630
342.407253	74.483	144.2744
342.773464	74.459	139.6360
343.139675	74.434	134.9490
343.505886	74.407	130.2141
343.872097	74.379	125.4326
344.238308	74.350	120.6055
344.604519	74.319	115.7336
344.970730	74.287	110.8184
345.336941	74.255	105.8613
345.703151	74.221	100.8633
346.069362	74.186	95.8262
346.435573	74.150	90.7510
346.801784	74.114	85.6394
347.167995	74.076	80.4929
347.534206	74.038	75.3132
347.900417	73.999	70.1016
348.266628	73.959	64.8601
348.632839	73.919	59.5901
348.999050	73.879	54.2937
349.365261	73.838	48.9724
349.731472	73.796	43.6279
350.097683	73.755	38.2625
350.463894	73.713	32.8777
350.830105	73.671	27.4756
351.196316	73.630	22.0579
351.562527	73.588	16.6270
351.928738	73.547	11.1843
352.294949	73.506	5.7322
352.661160	73.465	0.2725
353.027371	73.425	-5.1926
353.393582	73.386	-10.6611
353.759793	73.348	-16.1311
354.126004	73.310	-21.6003
354.492215	73.274	-27.0669
354.858426	73.238	-32.5286
355.224637	73.204	-37.9832
355.590848	73.171	-43.4290
355.957059	73.140	-48.8635
356.323270	73.110	-54.2849
356.689481	73.081	-59.6912
357.055691	73.055	-65.0801
357.421902	73.030	-70.4497
357.788113	73.008	-75.7979
358.154324	72.987	-81.1226
358.520535	72.968	-86.4221
358.886746	72.952	-91.6941
359.252957	72.938	-96.9368
359.619168	72.927	-102.1482
359.985379	72.917	-107.3264
360.351590	72.911	-112.4695
360.717801	72.907	-117.5759
361.084012	72.905	-122.6438
361.450223	72.906	-127.6711
361.816434	72.910	-132.6562
362.182645	72.917	-137.5977
362.548856	72.926	-142.4939
362.915067	72.939	-147.3430
363.281278	72.954	-152.1438
363.647489	72.971	-156.8945
364.013700	72.992	-161.5940
364.379911	73.015	-166.2407
364.746122	73.041	-170.8337
365.112333	73.070	-175.3713
365.478544	73.101	-179.8528
365.844755	73.135	175.7231
366.210966	73.172	171.3577
366.577177	73.211	167.0515
366.943388	73.253	162.8057
367.309599	73.298	158.6211
367.675810	73.344	154.4983
368.042020	73.393	150.4380
368.408231	73.445	146.4409
368.774442	73.498	142.5078
369.140653	73.554	138.6387
369.506864	73.612	134.8342
369.873075	73.672	131.0950
370.239286	73.734	127.4207
370.605497	73.798	123.8120
370.971708	73.863	120.2690
371.337919	73.931	116.7915
371.704130	74.000	113.3799
372.070341	74.071	110.0337
372.436552	74.143	106.7529
372.802763	74.217	103.5376
373.168974	74.292	100.3872
373.535185	74.369	97.3018
373.901396	74.447	94.2803
374.267607	74.527	91.3230
374.633818	74.607	88.4290
375.000029	74.689	85.5977
375.366240	74.771	82.8286
375.732451	74.855	80.1213
376.098662	74.940	77.4749
376.464873	75.025	74.8884
376.831084	75.112	72.3616
377.197295	75.199	69.8928
377.563506	75.287	67.4819
377.929717	75.376	65.1277
378.295928	75.465	62.8291
378.662139	75.555	60.5854
379.028350	75.646	58.3955
379.394560	75.737	56.2581
379.760771	75.828	54.1724
380.126982	75.920	52.1372
380.493193	76.012	50.1516
380.859404	76.105	48.2141
381.225615	76.198	46.3240
381.591826	76.291	44.4797
381.958037	76.384	42.6807
382.324248	76.477	40.9248
382.690459	76.570	39.2119
383.056670	76.664	37.5400
383.422881	76.757	35.9087
383.789092	76.850	34.3164
384.155303	76.944	32.7617
384.521514	77.037	31.2437
384.887725	77.130	29.7617
385.253936	77.223	28.3135
385.620147	77.315	26.8989
385.986358	77.408	25.5166
386.352569	77.500	24.1650
386.718780	77.592	22.8438
387.084991	77.683	21.5518
387.451202	77.774	20.2871
387.817413	77.864	19.0498
388.183624	77.954	17.8379
388.549835	78.044	16.6509
388.916046	78.133	15.4878
389.282257	78.222	14.3477
389.648468	78.310	13.2290
390.014679	78.397	12.1318
390.380890	78.484	11.0547
390.747100	78.570	9.9961
391.113311	78.655	8.9570
391.479522	78.740	7.9346
391.845733	78.824	6.9297
392.211944	78.907	5.9404
392.578155	78.989	4.9658
392.944366	79.071	4.0068
393.310577	79.152	3.0605
393.676788	79.232	2.1279
394.042999	79.311	1.2080
394.409210	79.389	0.2998
394.775421	79.467	-0.5972
395.141632	79.543	-1.4834
395.507843	79.619	-2.3594
395.874054	79.694	-3.2256
396.240265	79.768	-4.0830
396.606476	79.840	-4.9316
396.972687	79.912	-5.7715
397.338898	79.983	-6.6040
397.705109	80.053	-7.4287
398.071320	80.122	-8.2466
398.437531	80.191	-9.0576
398.803742	80.258	-9.8618
399.169953	80.324	-10.6597
399.536164	80.389	-11.4521
399.902375	80.453	-12.2383
400.268586	80.517	-13.0190
400.634797	80.579	-13.7949
401.001008	80.640	-14.5654
401.367219	80.701	-15.3306
401.733429	80.760	-16.0913
402.099640	80.819	-16.8472
402.465851	80.876	-17.5986
402.832062	80.933	-18.3457
403.198273	80.989	-19.0884
403.564484	81.043	-19.8271
403.930695	81.097	-20.5615
404.296906	81.150	-21.2920
404.663117	81.203	-22.0186
405.029328	81.254	-22.7412
405.395539	81.304	-23.4600
405.761750	81.354	-24.1758
406.127961	81.403	-24.8877
406.494172	81.451	-25.5962
406.860383	81.498	-26.3013
407.226594	81.545	-27.0034
407.592805	81.591	-27.7021
407.959016	81.636	-28.3984
408.325227	81.680	-29.0918
408.691438	81.723	-29.7822
409.057649	81.766	-30.4697
409.423860	81.808	-31.1558
409.790071	81.850	-31.8389
410.156282	81.890	-32.5205
410.522493	81.930	-33.2002
410.888704	81.970	-33.8784
411.254915	82.008	-34.5547
411.621126	82.046	-35.2305
411.987337	82.083	-35.9048
412.353548	82.120	-36.5786
412.719759	82.156	-37.2520
413.085969	82.191	-37.9243
413.452180	82.226	-38.5972
413.818391	82.259	-39.2695
414.184602	82.293	-39.9429
414.550813	82.325	-40.6167
414.917024	82.357	-41.2910
415.283235	82.388	-41.9668
415.649446	82.418	-42.6431
416.015657	82.448	-43.3213
416.381868	82.476	-44.0010
416.748079	82.504	-44.6821
417.114290	82.532	-45.3652
417.480501	82.558	-46.0508
417.846712	82.584	-46.7383
418.212923	82.609	-47.4277
418.579134	82.633	-48.1201
418.945345	82.656	-48.8154
419.311556	82.678	-49.5127
419.677767	82.699	-50.2129
420.043978	82.720	-50.9160
420.410189	82.740	-51.6221
420.776400	82.758	-52.3306
421.142611	82.776	-53.0420
421.508822	82.793	-53.7559
421.875033	82.809	-54.4727
422.241244	82.824	-55.1924
422.607455	82.838	-55.9150
422.973666	82.851	-56.6396
423.339877	82.863	-57.3667
423.706088	82.874	-58.0967
424.072298	82.884	-58.8281
424.438509	82.893	-59.5620
424.804720	82.901	-60.2979
425.170931	82.908	-61.0352
425.537142	82.914	-61.7744
425.903353	82.919	-62.5146
426.269564	82.923	-63.2568
426.635775	82.926	-63.9990
427.001986	82.928	-64.7432
427.368197	82.928	-65.4868
427.734408	82.928	-66.2314
428.100619	82.927	-66.9756
428.466830	82.925	-67.7207
428.833041	82.921	-68.4648
429.199252	82.917	-69.2080
429.565463	82.911	-69.9512
429.931674	82.905	-70.6924
430.297885	82.898	-71.4326
430.664096	82.889	-72.1719
431.030307	82.880	-72.9087
431.396518	82.870	-73.6436
431.762729	82.858	-74.3770
432.128940	82.846	-75.1069
432.495151	82.833	-75.8345
432.861362	82.819	-76.5591
433.227573	82.804	-77.2803
433.593784	82.788	-77.9985
433.959995	82.771	-78.7129
434.326206	82.753	-79.4233
434.692417	82.735	-80.1299
435.058628	82.715	-80.8320
435.424838	82.695	-81.5298
435.791049	82.674	-82.2227
436.157260	82.652	-82.9111
436.523471	82.629	-83.5947
436.889682	82.605	-84.2729
437.255893	82.581	-84.9453
437.622104	82.556	-85.6133
437.988315	82.530	-86.2744
438.354526	82.503	-86.9307
438.720737	82.476	-87.5801
439.086948	82.448	-88.2241
439.453159	82.420	-88.8618
439.819370	82.390	-89.4932
440.185581	82.360	-90.1182
440.551792	82.330	-90.7363
440.918003	82.298	-91.3477
441.284214	82.267	-91.9526
441.650425	82.234	-92.5508
442.016636	82.201	-93.1416
442.382847	82.168	-93.7256
442.749058	82.134	-94.3027
443.115269	82.099	-94.8721
443.481480	82.064	-95.4351
443.847691	82.028	-95.9902
444.213902	81.992	-96.5381
444.580113	81.956	-97.0791
444.946324	81.919	-97.6123
445.312535	81.881	-98.1377
445.678746	81.843	-98.6558
446.044957	81.805	-99.1665
446.411168	81.766	-99.6699
446.777378	81.727	-100.1650
447.143589	81.688	-100.6533
447.509800	81.648	-101.1338
447.876011	81.608	-101.6064
448.242222	81.568	-102.0713
448.608433	81.527	-102.5293
448.974644	81.486	-102.9795
449.340855	81.445	-103.4219
449.707066	81.403	-103.8564
450.073277	81.362	-104.2832
450.439488	81.319	-104.7031
450.805699	81.277	-105.1152
451.171910	81.235	-105.5195
451.538121	81.192	-105.9170
451.904332	81.149	-106.3066
452.270543	81.106	-106.6885
452.636754	81.063	-107.0630
453.002965	81.019	-107.4302
453.369176	80.976	-107.7900
453.735387	80.932	-108.1421
454.101598	80.888	-108.4873
454.467809	80.844	-108.8252
454.834020	80.800	-109.1553
455.200231	80.756	-109.4785
455.566442	80.712	-109.7944
455.932653	80.668	-110.1030
456.298864	80.623	-110.4043
456.665075	80.579	-110.6992
457.031286	80.534	-110.9863
457.397497	80.490	-111.2666
457.763707	80.445	-111.5396
458.129918	80.401	-111.8057
458.496129	80.356	-112.0649
458.862340	80.311	-112.3174
459.228551	80.267	-112.5625
459.594762	80.222	-112.8008
459.960973	80.178	-113.0327
460.327184	80.133	-113.2578
460.693395	80.089	-113.4756
461.059606	80.045	-113.6875
461.425817	80.000	-113.8926
461.792028	79.956	-114.0908
462.158239	79.912	-114.2822
462.524450	79.868	-114.4678
462.890661	79.825	-114.6465
463.256872	79.781	-114.8184
463.623083	79.737	-114.9849
463.989294	79.694	-115.1445
464.355505	79.651	-115.2983
464.721716	79.608	-115.4458
465.087927	79.565	-115.5869
465.454138	79.523	-115.7227
465.820349	79.481	-115.8521
466.186560	79.439	-115.9756
466.552771	79.397	-116.0938
466.918982	79.356	-116.2056
467.285193	79.315	-116.3120
467.651404	79.274	-116.4131
468.017615	79.234	-116.5083
468.383826	79.194	-116.5986
468.750037	79.155	-116.6831
469.116247	79.115	-116.7627
469.482458	79.077	-116.8369
469.848669	79.039	-116.9062
470.214880	79.001	-116.9707
470.581091	78.964	-117.0303
470.947302	78.927	-117.0850
471.313513	78.891	-117.1353
471.679724	78.855	-117.1807
472.045935	78.820	-117.2217
472.412146	78.785	-117.2583
472.778357	78.752	-117.2905
473.144568	78.718	-117.3184
473.510779	78.686	-117.3428
473.876990	78.654	-117.3623
474.243201	78.623	-117.3779
474.609412	78.592	-117.3906
474.975623	78.562	-117.3984
475.341834	78.533	-117.4033
475.708045	78.505	-117.4043
476.074256	78.478	-117.4023
476.440467	78.451	-117.3965
476.806678	78.425	-117.3877
477.172889	78.400	-117.3750
477.539100	78.376	-117.3599
477.905311	78.353	-117.3418
478.271522	78.331	-117.3203
478.637733	78.309	-117.2964
479.003944	78.289	-117.2695
479.370155	78.269	-117.2402
479.736366	78.251	-117.2090
480.102576	78.233	-117.1748
480.468787	78.216	-117.1382
480.834998	78.201	-117.0996
481.201209	78.186	-117.0586
481.567420	78.172	-117.0156
481.933631	78.160	-116.9712
482.299842	78.148	-116.9248
482.666053	78.138	-116.8770
483.032264	78.128	-116.8271
483.398475	78.120	-116.7754
483.764686	78.112	-116.7231
484.130897	78.106	-116.6689
484.497108	78.101	-116.6143
484.863319	78.097	-116.5586
485.229530	78.094	-116.5015
485.595741	78.091	-116.4438
485.961952	78.090	-116.3857
486.328163	78.091	-116.3271
486.694374	78.092	-116.2676
487.060585	78.094	-116.2080
487.426796	78.097	-116.1489
487.793007	78.101	-116.0894
488.159218	78.107	-116.0303
488.525429	78.113	-115.9707
488.891640	78.120	-115.9121
489.257851	78.129	-115.8545
489.624062	78.138	-115.7974
489.990273	78.149	-115.7412
490.356484	78.160	-115.6865
490.722695	78.172	-115.6323
491.088906	78.185	-115.5801
491.455116	78.200	-115.5293
491.821327	78.215	-115.4805
492.187538	78.231	-115.4336
492.553749	78.248	-115.3887
492.919960	78.265	-115.3467
493.286171	78.284	-115.3066
493.652382	78.303	-115.2695
494.018593	78.323	-115.2358
494.384804	78.344	-115.2051
494.751015	78.366	-115.1772
495.117226	78.388	-115.1533
495.483437	78.411	-115.1328
495.849648	78.435	-115.1162
496.215859	78.459	-115.1045
496.582070	78.484	-115.0962
496.948281	78.510	-115.0928
497.314492	78.536	-115.0942
497.680703	78.563	-115.1006
498.046914	78.590	-115.1118
498.413125	78.617	-115.1284
498.779336	78.645	-115.1504
499.145547	78.674	-115.1787
499.511758	78.703	-115.2119
499.877969	78.732	-115.2520
500.244180	78.762	-115.2979
500.610391	78.791	-115.3506
500.976602	78.822	-115.4092
501.342813	78.852	-115.4746
501.709024	78.882	-115.5469
502.075235	78.913	-115.6270
502.441445	78.944	-115.7129
502.807656	78.975	-115.8071
503.173867	79.006	-115.9082
503.540078	79.038	-116.0171
503.906289	79.069	-116.1338
504.272500	79.100	-116.2578
504.638711	79.131	-116.3901
505.004922	79.162	-116.5303
505.371133	79.194	-116.6782
505.737344	79.225	-116.8345
506.103555	79.256	-116.9990
506.469766	79.286	-117.1719
506.835977	79.317	-117.3530
507.202188	79.347	-117.5425
507.568399	79.377	-117.7407
507.934610	79.407	-117.9473
508.300821	79.437	-118.1621
508.667032	79.466	-118.3857
509.033243	79.495	-118.6182
509.399454	79.524	-118.8584
509.765665	79.552	-119.1079
510.131876	79.580	-119.3662
510.498087	79.608	-119.6328
510.864298	79.635	-119.9072
511.230509	79.662	-120.1914
511.596720	79.688	-120.4834
511.962931	79.714	-120.7842
512.329142	79.739	-121.0933
512.695353	79.764	-121.4111
513.061564	79.788	-121.7368
513.427775	79.812	-122.0713
513.793985	79.835	-122.4136
514.160196	79.858	-122.7642
514.526407	79.880	-123.1230
514.892618	79.901	-123.4902
515.258829	79.922	-123.8647
515.625040	79.942	-124.2471
515.991251	79.962	-124.6377
516.357462	79.981	-125.0361
516.723673	79.999	-125.4414
517.089884	80.016	-125.8550
517.456095	80.033	-126.2754
517.822306	80.050	-126.7031
518.188517	80.065	-127.1387
518.554728	80.080	-127.5811
518.920939	80.094	-128.0298
519.287150	80.108	-128.4858
519.653361	80.121	-128.9482
520.019572	80.133	-129.4180
520.385783	80.144	-129.8936
520.751994	80.155	-130.3760
521.118205	80.165	-130.8643
521.484416	80.174	-131.3584
521.850627	80.183	-131.8594
522.216838	80.191	-132.3657
522.583049	80.198	-132.8779
522.949260	80.205	-133.3955
523.315471	80.210	-133.9189
523.681682	80.215	-134.4482
524.047893	80.220	-134.9824
524.414104	80.223	-135.5215
524.780315	80.227	-136.0664
525.146525	80.229	-136.6157
525.512736	80.230	-137.1704
525.878947	80.231	-137.7295
526.245158	80.232	-138.2939
526.611369	80.232	-138.8623
526.977580	80.231	-139.4355
527.343791	80.229	-140.0137
527.710002	80.227	-140.5957
528.076213	80.224	-141.1821
528.442424	80.221	-141.7729
528.808635	80.217	-142.3677
529.174846	80.212	-142.9668
529.541057	80.207	-143.5703
529.907268	80.201	-144.1772
530.273479	80.195	-144.7886
530.639690	80.188	-145.4038
531.005901	80.181	-146.0229
531.372112	80.173	-146.6465
531.738323	80.165	-147.2734
532.104534	80.157	-147.9043
532.470745	80.147	-148.5391
532.836956	80.138	-149.1782
533.203167	80.128	-149.8208
533.569378	80.117	-150.4673
533.935589	80.107	-151.1182
534.301800	80.095	-151.7725
534.668011	80.084	-152.4312
535.034222	80.072	-153.0933
535.400433	80.060	-153.7603
535.766644	80.047	-154.4307
536.132854	80.035	-155.1055
536.499065	80.021	-155.7847
536.865276	80.008	-156.4683
537.231487	79.995	-157.1558
537.597698	79.981	-157.8481
537.963909	79.967	-158.5444
538.330120	79.952	-159.2461
538.696331	79.938	-159.9517
539.062542	79.924	-160.6626
539.428753	79.909	-161.3779
539.794964	79.894	-162.0986
540.161175	79.879	-162.8242
540.527386	79.864	-163.5552
540.893597	79.849	-164.2910
541.259808	79.834	-165.0327
541.626019	79.819	-165.7798
541.992230	79.804	-166.5327
542.358441	79.789	-167.2915
542.724652	79.774	-168.0562
543.090863	79.759	-168.8271
543.457074	79.743	-169.6040
543.823285	79.729	-170.3877
544.189496	79.714	-171.1777
544.555707	79.699	-171.9746
544.921918	79.684	-172.7783
545.288129	79.670	-173.5889
545.654340	79.655	-174.4067
546.020551	79.641	-175.2324
546.386762	79.627	-176.0654
546.752973	79.613	-176.9062
547.119184	79.600	-177.7549
547.485394	79.586	-178.6118
547.851605	79.573	-179.4771
548.217816	79.560	179.6494
548.584027	79.548	178.7671
548.950238	79.535	177.8760
549.316449	79.523	176.9756
549.682660	79.511	176.0659
550.048871	79.500	175.1470
550.415082	79.489	174.2183
550.781293	79.478	173.2798
551.147504	79.468	172.3311
551.513715	79.458	171.3721
551.879926	79.448	170.4028
552.246137	79.439	169.4229
552.612348	79.430	168.4321
552.978559	79.421	167.4307
553.344770	79.413	166.4175
553.710981	79.406	165.3931
554.077192	79.398	164.3574
554.443403	79.392	163.3096
554.809614	79.385	162.2495
555.175825	79.379	161.1777
555.542036	79.374	160.0938
555.908247	79.369	158.9971
556.274458	79.364	157.8877
556.640669	79.360	156.7651
557.006880	79.356	155.6299
557.373091	79.353	154.4814
557.739302	79.350	153.3198
558.105513	79.348	152.1445
558.471723	79.346	150.9561
558.837934	79.344	149.7534
559.204145	79.343	148.5371
559.570356	79.343	147.3066
559.936567	79.342	146.0620
560.302778	79.343	144.8037
560.668989	79.343	143.5308
561.035200	79.345	142.2432
561.401411	79.346	140.9414
561.767622	79.348	139.6250
562.133833	79.351	138.2935
562.500044	79.353	136.9478
562.866255	79.357	135.5874
563.232466	79.360	134.2119
563.598677	79.364	132.8218
563.964888	79.368	131.4170
564.331099	79.373	129.9971
564.697310	79.378	128.5625
565.063521	79.384	127.1133
565.429732	79.389	125.6489
565.795943	79.396	124.1699
566.162154	79.402	122.6758
566.528365	79.409	121.1675
566.894576	79.416	119.6445
567.260787	79.423	118.1069
567.626998	79.430	116.5547
567.993209	79.438	114.9883
568.359420	79.446	113.4077
568.725631	79.455	111.8125
569.091842	79.463	110.2036
569.458053	79.472	108.5811
569.824263	79.481	106.9443
570.190474	79.490	105.2944
570.556685	79.499	103.6309
570.922896	79.509	101.9546
571.289107	79.519	100.2646
571.655318	79.528	98.5625
572.021529	79.538	96.8472
572.387740	79.549	95.1201
572.753951	79.559	93.3804
573.120162	79.569	91.6289
573.486373	79.579	89.8657
573.852584	79.590	88.0913
574.218795	79.600	86.3062
574.585006	79.611	84.5093
574.951217	79.622	82.7026
575.317428	79.632	80.8853
575.683639	79.643	79.0581
576.049850	79.654	77.2217
576.416061	79.664	75.3755
576.782272	79.675	73.5205
577.148483	79.686	71.6567
577.514694	79.696	69.7847
577.880905	79.707	67.9048
578.247116	79.718	66.0171
578.613327	79.728	64.1221
578.979538	79.738	62.2202
579.345749	79.749	60.3120
579.711960	79.759	58.3979
580.078171	79.769	56.4775
580.444382	79.779	54.5522
580.810593	79.789	52.6216
581.176803	79.799	50.6865
581.543014	79.809	48.7476
581.909225	79.818	46.8042
582.275436	79.827	44.8579
582.641647	79.837	42.9082
583.007858	79.846	40.9561
583.374069	79.855	39.0015
583.740280	79.863	37.0454
584.106491	79.872	35.0879
584.472702	79.880	33.1289
584.838913	79.888	31.1699
585.205124	79.896	29.2104
585.571335	79.904	27.2510
585.937546	79.911	25.2925
586.303757	79.918	23.3345
586.669968	79.925	21.3784
587.036179	79.932	19.4233
587.402390	79.939	17.4712
587.768601	79.945	15.5210
588.134812	79.951	13.5742
588.501023	79.956	11.6304
588.867234	79.962	9.6904
589.233445	79.967	7.7544
589.599656	79.972	5.8223
589.965867	79.977	3.8955
590.332078	79.981	1.9736
590.698289	79.985	0.0571
591.064500	79.989	-1.8530
591.430711	79.992	-3.7578
591.796922	79.995	-5.6558
592.163132	79.998	-7.5469
592.529343	80.001	-9.4312
592.895554	80.003	-11.3076
593.261765	80.005	-13.1768
593.627976	80.006	-15.0376
593.994187	80.008	-16.8901
594.360398	80.009	-18.7344
594.726609	80.009	-20.5693
595.092820	80.010	-22.3955
595.459031	80.010	-24.2119
595.825242	80.009	-26.0190
596.191453	80.008	-27.8164
596.557664	80.007	-29.6030
596.923875	80.006	-31.3799
597.290086	80.004	-33.1455
597.656297	80.002	-34.9009
598.022508	80.000	-36.6450
598.388719	79.997	-38.3774
598.754930	79.994	-40.0991
599.121141	79.991	-41.8091
599.487352	79.987	-43.5068
599.853563	79.983	-45.1929
600.219774	79.978	-46.8667
600.585985	79.974	-48.5283
600.952196	79.968	-50.1777
601.318407	79.963	-51.8145
601.684618	79.957	-53.4380
602.050829	79.951	-55.0493
602.417040	79.944	-56.6470
602.783251	79.937	-58.2319
603.149462	79.930	-59.8037
603.515672	79.923	-61.3623
603.881883	79.915	-62.9077
604.248094	79.906	-64.4390
604.614305	79.898	-65.9570
604.980516	79.889	-67.4614
605.346727	79.879	-68.9526
605.712938	79.870	-70.4292
606.079149	79.860	-71.8926
606.445360	79.849	-73.3418
606.811571	79.839	-74.7773
607.177782	79.828	-76.1987
607.543993	79.817	-77.6064
607.910204	79.805	-79.0000
608.276415	79.793	-80.3799
608.642626	79.781	-81.7451
609.008837	79.768	-83.0967
609.375048	79.755	-84.4341
609.741259	79.742	-85.7578
610.107470	79.728	-87.0674
610.473681	79.714	-88.3628
610.839892	79.700	-89.6440
611.206103	79.685	-90.9116
611.572314	79.671	-92.1655
611.938525	79.656	-93.4048
612.304736	79.640	-94.6309
612.670947	79.624	-95.8428
613.037158	79.608	-97.0410
613.403369	79.592	-98.2256
613.769580	79.576	-99.3965
614.135791	79.559	-100.5542
614.502001	79.542	-101.6978
614.868212	79.524	-102.8281
615.234423	79.507	-103.9453
615.600634	79.489	-105.0488
615.966845	79.471	-106.1392
616.333056	79.452	-107.2163
616.699267	79.433	-108.2808
617.065478	79.415	-109.3320
617.431689	79.395	-110.3701
617.797900	79.376	-111.3960
618.164111	79.357	-112.4087
618.530322	79.337	-113.4092
618.896533	79.317	-114.3970
619.262744	79.297	-115.3726
619.628955	79.276	-116.3359
619.995166	79.256	-117.2871
620.361377	79.235	-118.2266
620.727588	79.214	-119.1538
621.093799	79.193	-120.0693
621.460010	79.171	-120.9736
621.826221	79.150	-121.8662
622.192432	79.128	-122.7476
622.558643	79.106	-123.6177
622.924854	79.084	-124.4766
623.291065	79.062	-125.3247
623.657276	79.040	-126.1621
624.023487	79.018	-126.9888
624.389698	78.995	-127.8047
624.755909	78.973	-128.6108
625.122120	78.950	-129.4062
625.488331	78.928	-130.1924
625.854541	78.905	-130.9683
626.220752	78.882	-131.7344
626.586963	78.859	-132.4907
626.953174	78.836	-133.2383
627.319385	78.813	-133.9766
627.685596	78.789	-134.7056
628.051807	78.766	-135.4258
628.418018	78.743	-136.1372
628.784229	78.720	-136.8403
629.150440	78.696	-137.5347
629.516651	78.673	-138.2212
629.882862	78.650	-138.8999
630.249073	78.626	-139.5708
630.615284	78.603	-140.2339
630.981495	78.579	-140.8892
631.347706	78.556	-141.5376
631.713917	78.533	-142.1787
632.080128	78.509	-142.8135
