* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (2- OmniMic                  ), MICROPHONE (Master Volume), L, volume: 0,520
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS with no timing reference
* Dated: Jul 14, 2023 12:35:59 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Charlie3 50 -12
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
346.801784	75.328	7.3765
347.167995	75.283	3.7729
347.534206	75.238	0.1965
347.900417	75.191	-3.3513
348.266628	75.144	-6.8691
348.632839	75.097	-10.3552
348.999050	75.049	-13.8083
349.365261	75.000	-17.2268
349.731472	74.951	-20.6091
350.097683	74.901	-23.9541
350.463894	74.851	-27.2603
350.830105	74.801	-30.5261
351.196316	74.751	-33.7505
351.562527	74.701	-36.9324
351.928738	74.651	-40.0703
352.294949	74.601	-43.1636
352.661160	74.552	-46.2107
353.027371	74.502	-49.2112
353.393582	74.453	-52.1638
353.759793	74.405	-55.0679
354.126004	74.357	-57.9226
354.492215	74.311	-60.7275
354.858426	74.264	-63.4822
355.224637	74.219	-66.1858
355.590848	74.175	-68.8381
355.957059	74.133	-71.4390
356.323270	74.091	-73.9880
356.689481	74.051	-76.4851
357.055691	74.013	-78.9302
357.421902	73.976	-81.3235
357.788113	73.941	-83.6648
358.154324	73.907	-85.9546
358.520535	73.876	-88.1931
358.886746	73.847	-90.3806
359.252957	73.819	-92.5173
359.619168	73.794	-94.6040
359.985379	73.771	-96.6409
360.351590	73.751	-98.6289
360.717801	73.733	-100.5686
361.084012	73.718	-102.4604
361.450223	73.705	-104.3052
361.816434	73.695	-106.1040
362.182645	73.687	-107.8572
362.548856	73.682	-109.5657
362.915067	73.680	-111.2307
363.281278	73.681	-112.8528
363.647489	73.685	-114.4329
364.013700	73.691	-115.9719
364.379911	73.700	-117.4709
364.746122	73.713	-118.9309
365.112333	73.727	-120.3525
365.478544	73.745	-121.7368
365.844755	73.766	-123.0850
366.210966	73.789	-124.3975
366.577177	73.815	-125.6755
366.943388	73.844	-126.9202
367.309599	73.875	-128.1321
367.675810	73.909	-129.3125
368.042020	73.945	-130.4619
368.408231	73.984	-131.5813
368.774442	74.026	-132.6719
369.140653	74.070	-133.7339
369.506864	74.116	-134.7688
369.873075	74.164	-135.7769
370.239286	74.215	-136.7595
370.605497	74.267	-137.7170
370.971708	74.322	-138.6501
371.337919	74.379	-139.5601
371.704130	74.437	-140.4475
372.070341	74.497	-141.3127
372.436552	74.559	-142.1567
372.802763	74.623	-142.9805
373.168974	74.688	-143.7842
373.535185	74.755	-144.5691
373.901396	74.823	-145.3354
374.267607	74.892	-146.0840
374.633818	74.963	-146.8157
375.000029	75.035	-147.5308
375.366240	75.108	-148.2302
375.732451	75.182	-148.9143
376.098662	75.257	-149.5842
376.464873	75.334	-150.2402
376.831084	75.411	-150.8828
377.197295	75.488	-151.5129
377.563506	75.567	-152.1309
377.929717	75.646	-152.7375
378.295928	75.726	-153.3333
378.662139	75.806	-153.9187
379.028350	75.887	-154.4946
379.394560	75.968	-155.0613
379.760771	76.050	-155.6194
380.126982	76.132	-156.1694
380.493193	76.215	-156.7119
380.859404	76.297	-157.2473
381.225615	76.380	-157.7764
381.591826	76.463	-158.2993
381.958037	76.546	-158.8169
382.324248	76.629	-159.3293
382.690459	76.713	-159.8369
383.056670	76.796	-160.3406
383.422881	76.879	-160.8403
383.789092	76.962	-161.3369
384.155303	77.045	-161.8303
384.521514	77.127	-162.3213
384.887725	77.210	-162.8101
385.253936	77.292	-163.2966
385.620147	77.374	-163.7820
385.986358	77.456	-164.2659
386.352569	77.537	-164.7488
386.718780	77.618	-165.2312
387.084991	77.699	-165.7131
387.451202	77.779	-166.1951
387.817413	77.858	-166.6770
388.183624	77.938	-167.1594
388.549835	78.016	-167.6423
388.916046	78.095	-168.1260
389.282257	78.172	-168.6106
389.648468	78.249	-169.0964
390.014679	78.326	-169.5835
390.380890	78.402	-170.0720
390.747100	78.477	-170.5623
391.113311	78.551	-171.0542
391.479522	78.625	-171.5481
391.845733	78.699	-172.0439
392.211944	78.771	-172.5417
392.578155	78.843	-173.0417
392.944366	78.914	-173.5439
393.310577	78.984	-174.0483
393.676788	79.054	-174.5552
394.042999	79.122	-175.0645
394.409210	79.190	-175.5759
394.775421	79.257	-176.0896
395.141632	79.324	-176.6057
395.507843	79.389	-177.1243
395.874054	79.454	-177.6450
396.240265	79.518	-178.1680
396.606476	79.580	-178.6931
396.972687	79.642	-179.2205
397.338898	79.704	-179.7495
397.705109	79.764	179.7195
398.071320	79.823	179.1865
398.437531	79.882	178.6521
398.803742	79.940	178.1160
399.169953	79.996	177.5786
399.536164	80.052	177.0398
399.902375	80.107	176.5002
400.268586	80.161	175.9595
400.634797	80.215	175.4180
401.001008	80.267	174.8760
401.367219	80.319	174.3337
401.733429	80.370	173.7910
402.099640	80.420	173.2483
402.465851	80.469	172.7056
402.832062	80.517	172.1633
403.198273	80.565	171.6213
403.564484	80.612	171.0798
403.930695	80.658	170.5391
404.296906	80.703	169.9993
404.663117	80.748	169.4602
405.029328	80.792	168.9224
405.395539	80.835	168.3857
405.761750	80.878	167.8503
406.127961	80.920	167.3162
406.494172	80.961	166.7834
406.860383	81.002	166.2520
407.226594	81.042	165.7219
407.592805	81.081	165.1934
407.959016	81.120	164.6663
408.325227	81.159	164.1404
408.691438	81.197	163.6157
409.057649	81.234	163.0925
409.423860	81.271	162.5701
409.790071	81.308	162.0488
410.156282	81.344	161.5283
410.522493	81.379	161.0085
410.888704	81.414	160.4893
411.254915	81.449	159.9702
411.621126	81.483	159.4514
411.987337	81.517	158.9324
412.353548	81.550	158.4131
412.719759	81.583	157.8933
413.085969	81.616	157.3726
413.452180	81.648	156.8506
413.818391	81.680	156.3274
414.184602	81.711	155.8027
414.550813	81.742	155.2759
414.917024	81.772	154.7471
415.283235	81.802	154.2156
415.649446	81.832	153.6814
416.015657	81.861	153.1443
416.381868	81.889	152.6038
416.748079	81.917	152.0598
417.114290	81.945	151.5122
417.480501	81.972	150.9604
417.846712	81.999	150.4045
418.212923	82.025	149.8442
418.579134	82.050	149.2793
418.945345	82.075	148.7095
419.311556	82.099	148.1345
419.677767	82.123	147.5547
420.043978	82.146	146.9695
420.410189	82.168	146.3789
420.776400	82.190	145.7830
421.142611	82.211	145.1814
421.508822	82.232	144.5745
421.875033	82.251	143.9617
422.241244	82.270	143.3433
422.607455	82.288	142.7192
422.973666	82.306	142.0898
423.339877	82.322	141.4546
423.706088	82.338	140.8142
424.072298	82.353	140.1682
424.438509	82.367	139.5168
424.804720	82.380	138.8604
425.170931	82.393	138.1990
425.537142	82.404	137.5325
425.903353	82.415	136.8613
426.269564	82.424	136.1858
426.635775	82.433	135.5059
427.001986	82.441	134.8215
427.368197	82.448	134.1335
427.734408	82.454	133.4419
428.100619	82.459	132.7468
428.466830	82.463	132.0483
428.833041	82.466	131.3472
429.199252	82.468	130.6431
429.565463	82.469	129.9368
429.931674	82.469	129.2283
430.297885	82.468	128.5181
430.664096	82.466	127.8064
431.030307	82.463	127.0935
431.396518	82.459	126.3794
431.762729	82.454	125.6650
432.128940	82.448	124.9502
432.495151	82.441	124.2354
432.861362	82.433	123.5208
433.227573	82.424	122.8069
433.593784	82.414	122.0938
433.959995	82.403	121.3821
434.326206	82.391	120.6719
434.692417	82.378	119.9634
435.058628	82.365	119.2568
435.424838	82.350	118.5530
435.791049	82.334	117.8516
436.157260	82.317	117.1531
436.523471	82.299	116.4580
436.889682	82.281	115.7664
437.255893	82.261	115.0784
437.622104	82.241	114.3945
437.988315	82.219	113.7148
438.354526	82.197	113.0398
438.720737	82.174	112.3694
439.086948	82.150	111.7039
439.453159	82.125	111.0437
439.819370	82.099	110.3887
440.185581	82.073	109.7395
440.551792	82.045	109.0959
440.918003	82.017	108.4585
441.284214	81.988	107.8269
441.650425	81.958	107.2019
442.016636	81.928	106.5833
442.382847	81.897	105.9712
442.749058	81.865	105.3660
443.115269	81.832	104.7676
443.481480	81.799	104.1763
443.847691	81.765	103.5918
444.213902	81.730	103.0149
444.580113	81.695	102.4451
444.946324	81.659	101.8828
445.312535	81.622	101.3281
445.678746	81.585	100.7808
446.044957	81.547	100.2412
446.411168	81.509	99.7092
446.777378	81.470	99.1851
447.143589	81.431	98.6687
447.509800	81.391	98.1602
447.876011	81.350	97.6594
448.242222	81.310	97.1665
448.608433	81.268	96.6816
448.974644	81.227	96.2046
449.340855	81.185	95.7354
449.707066	81.142	95.2742
450.073277	81.099	94.8208
450.439488	81.056	94.3755
450.805699	81.012	93.9380
451.171910	80.968	93.5083
451.538121	80.924	93.0867
451.904332	80.880	92.6729
452.270543	80.835	92.2668
452.636754	80.790	91.8687
453.002965	80.745	91.4783
453.369176	80.699	91.0955
453.735387	80.653	90.7207
454.101598	80.607	90.3535
454.467809	80.561	89.9939
454.834020	80.515	89.6418
455.200231	80.469	89.2976
455.566442	80.422	88.9609
455.932653	80.375	88.6316
456.298864	80.329	88.3101
456.665075	80.282	87.9958
457.031286	80.235	87.6890
457.397497	80.188	87.3896
457.763707	80.141	87.0974
458.129918	80.094	86.8127
458.496129	80.047	86.5352
458.862340	80.000	86.2651
459.228551	79.953	86.0020
459.594762	79.907	85.7461
459.960973	79.860	85.4973
460.327184	79.813	85.2556
460.693395	79.767	85.0210
461.059606	79.720	84.7932
461.425817	79.674	84.5725
461.792028	79.628	84.3586
462.158239	79.582	84.1519
462.524450	79.536	83.9517
462.890661	79.491	83.7581
463.256872	79.446	83.5713
463.623083	79.401	83.3911
463.989294	79.356	83.2175
464.355505	79.312	83.0505
464.721716	79.268	82.8899
465.087927	79.224	82.7358
465.454138	79.181	82.5879
465.820349	79.138	82.4463
466.186560	79.096	82.3110
466.552771	79.054	82.1816
466.918982	79.013	82.0583
467.285193	78.972	81.9412
467.651404	78.931	81.8296
468.017615	78.891	81.7241
468.383826	78.852	81.6243
468.750037	78.813	81.5300
469.116247	78.775	81.4414
469.482458	78.738	81.3582
469.848669	78.701	81.2803
470.214880	78.665	81.2078
470.581091	78.629	81.1404
470.947302	78.595	81.0779
471.313513	78.561	81.0208
471.679724	78.528	80.9683
472.045935	78.495	80.9207
472.412146	78.464	80.8777
472.778357	78.433	80.8391
473.144568	78.404	80.8052
473.510779	78.375	80.7756
473.876990	78.347	80.7502
474.243201	78.320	80.7290
474.609412	78.294	80.7119
474.975623	78.270	80.6985
475.341834	78.246	80.6890
475.708045	78.223	80.6831
476.074256	78.201	80.6809
476.440467	78.180	80.6821
476.806678	78.161	80.6865
477.172889	78.142	80.6941
477.539100	78.125	80.7046
477.905311	78.109	80.7183
478.271522	78.094	80.7349
478.637733	78.080	80.7539
479.003944	78.067	80.7756
479.370155	78.056	80.7998
479.736366	78.046	80.8262
480.102576	78.036	80.8547
480.468787	78.029	80.8855
480.834998	78.022	80.9182
481.201209	78.017	80.9526
481.567420	78.012	80.9888
481.933631	78.009	81.0264
482.299842	78.008	81.0654
482.666053	78.007	81.1060
483.032264	78.008	81.1475
483.398475	78.010	81.1899
483.764686	78.013	81.2334
484.130897	78.017	81.2778
484.497108	78.023	81.3225
484.863319	78.030	81.3679
485.229530	78.038	81.4136
485.595741	78.047	81.4595
485.961952	78.057	81.5054
486.328163	78.068	81.5513
486.694374	78.081	81.5967
487.060585	78.095	81.6421
487.426796	78.109	81.6868
487.793007	78.125	81.7307
488.159218	78.142	81.7739
488.525429	78.160	81.8162
488.891640	78.179	81.8572
489.257851	78.199	81.8967
489.624062	78.220	81.9351
489.990273	78.242	81.9717
490.356484	78.265	82.0066
490.722695	78.289	82.0393
491.088906	78.313	82.0698
491.455116	78.339	82.0984
491.821327	78.365	82.1240
492.187538	78.392	82.1472
492.553749	78.420	82.1675
492.919960	78.449	82.1848
493.286171	78.478	82.1990
493.652382	78.508	82.2095
494.018593	78.539	82.2166
494.384804	78.571	82.2200
494.751015	78.603	82.2192
495.117226	78.635	82.2144
495.483437	78.668	82.2053
495.849648	78.702	82.1917
496.215859	78.736	82.1733
496.582070	78.770	82.1501
496.948281	78.805	82.1218
497.314492	78.840	82.0884
497.680703	78.876	82.0493
498.046914	78.912	82.0049
498.413125	78.948	81.9546
498.779336	78.984	81.8984
499.145547	79.021	81.8362
499.511758	79.058	81.7676
499.877969	79.095	81.6926
500.244180	79.132	81.6111
500.610391	79.169	81.5229
500.976602	79.207	81.4277
501.342813	79.244	81.3254
501.709024	79.281	81.2163
502.075235	79.319	81.0996
502.441445	79.356	80.9756
502.807656	79.393	80.8440
503.173867	79.431	80.7048
503.540078	79.468	80.5581
503.906289	79.504	80.4033
504.272500	79.541	80.2405
504.638711	79.578	80.0696
505.004922	79.614	79.8906
505.371133	79.650	79.7036
505.737344	79.686	79.5081
506.103555	79.721	79.3042
506.469766	79.757	79.0920
506.835977	79.791	78.8713
507.202188	79.826	78.6421
507.568399	79.860	78.4043
507.934610	79.894	78.1580
508.300821	79.927	77.9028
508.667032	79.960	77.6392
509.033243	79.992	77.3667
509.399454	80.024	77.0857
509.765665	80.055	76.7959
510.131876	80.086	76.4976
510.498087	80.116	76.1904
510.864298	80.146	75.8748
511.230509	80.175	75.5503
511.596720	80.204	75.2173
511.962931	80.232	74.8757
512.329142	80.259	74.5254
512.695353	80.286	74.1667
513.061564	80.312	73.7998
513.427775	80.338	73.4241
513.793985	80.363	73.0403
514.160196	80.387	72.6482
514.526407	80.411	72.2478
514.892618	80.434	71.8394
515.258829	80.456	71.4231
515.625040	80.477	70.9985
515.991251	80.498	70.5662
516.357462	80.518	70.1260
516.723673	80.537	69.6782
517.089884	80.556	69.2229
517.456095	80.574	68.7600
517.822306	80.591	68.2898
518.188517	80.608	67.8123
518.554728	80.623	67.3274
518.920939	80.638	66.8357
519.287150	80.652	66.3369
519.653361	80.666	65.8313
520.019572	80.679	65.3191
520.385783	80.691	64.8003
520.751994	80.702	64.2749
521.118205	80.713	63.7432
521.484416	80.722	63.2051
521.850627	80.732	62.6609
522.216838	80.740	62.1106
522.583049	80.748	61.5547
522.949260	80.755	60.9927
523.315471	80.761	60.4250
523.681682	80.766	59.8516
524.047893	80.771	59.2729
524.414104	80.776	58.6887
524.780315	80.779	58.0991
525.146525	80.782	57.5044
525.512736	80.784	56.9048
525.878947	80.786	56.2998
526.245158	80.787	55.6899
526.611369	80.787	55.0752
526.977580	80.787	54.4556
527.343791	80.786	53.8313
527.710002	80.784	53.2024
528.076213	80.782	52.5688
528.442424	80.780	51.9307
528.808635	80.776	51.2878
529.174846	80.773	50.6406
529.541057	80.769	49.9890
529.907268	80.764	49.3330
530.273479	80.759	48.6726
530.639690	80.753	48.0078
531.005901	80.747	47.3384
531.372112	80.740	46.6650
531.738323	80.733	45.9871
532.104534	80.726	45.3047
532.470745	80.718	44.6182
532.836956	80.709	43.9270
533.203167	80.701	43.2314
533.569378	80.692	42.5315
533.935589	80.683	41.8271
534.301800	80.673	41.1182
534.668011	80.663	40.4048
535.034222	80.653	39.6868
535.400433	80.642	38.9639
535.766644	80.632	38.2363
536.132854	80.621	37.5039
536.499065	80.609	36.7666
536.865276	80.598	36.0244
537.231487	80.586	35.2771
537.597698	80.575	34.5247
537.963909	80.563	33.7668
538.330120	80.551	33.0039
538.696331	80.539	32.2354
539.062542	80.526	31.4612
539.428753	80.514	30.6814
539.794964	80.502	29.8958
540.161175	80.489	29.1042
540.527386	80.477	28.3066
540.893597	80.464	27.5029
541.259808	80.452	26.6926
541.626019	80.439	25.8760
541.992230	80.427	25.0527
542.358441	80.414	24.2227
542.724652	80.402	23.3857
543.090863	80.390	22.5417
543.457074	80.377	21.6904
543.823285	80.365	20.8315
544.189496	80.354	19.9653
544.555707	80.342	19.0913
544.921918	80.330	18.2092
545.288129	80.319	17.3191
545.654340	80.308	16.4209
546.020551	80.296	15.5139
546.386762	80.286	14.5984
546.752973	80.275	13.6741
547.119184	80.265	12.7407
547.485394	80.255	11.7983
547.851605	80.245	10.8464
548.217816	80.235	9.8848
548.584027	80.226	8.9136
548.950238	80.217	7.9321
549.316449	80.209	6.9407
549.682660	80.201	5.9390
550.048871	80.193	4.9265
550.415082	80.185	3.9033
550.781293	80.178	2.8694
551.147504	80.171	1.8240
551.513715	80.165	0.7676
551.879926	80.159	-0.3005
552.246137	80.153	-1.3804
552.612348	80.148	-2.4722
552.978559	80.143	-3.5759
553.344770	80.139	-4.6921
553.710981	80.135	-5.8208
554.077192	80.132	-6.9619
554.443403	80.129	-8.1160
554.809614	80.126	-9.2830
555.175825	80.124	-10.4631
555.542036	80.122	-11.6567
555.908247	80.121	-12.8638
556.274458	80.120	-14.0842
556.640669	80.120	-15.3188
557.006880	80.120	-16.5671
557.373091	80.121	-17.8296
557.739302	80.122	-19.1062
558.105513	80.123	-20.3970
558.471723	80.125	-21.7024
558.837934	80.128	-23.0222
559.204145	80.130	-24.3567
559.570356	80.134	-25.7061
559.936567	80.138	-27.0703
560.302778	80.142	-28.4492
560.668989	80.147	-29.8433
561.035200	80.152	-31.2522
561.401411	80.157	-32.6763
561.767622	80.163	-34.1155
562.133833	80.170	-35.5698
562.500044	80.176	-37.0393
562.866255	80.184	-38.5242
563.232466	80.191	-40.0242
563.598677	80.199	-41.5391
563.964888	80.208	-43.0693
564.331099	80.216	-44.6147
564.697310	80.225	-46.1753
565.063521	80.235	-47.7507
565.429732	80.245	-49.3413
565.795943	80.255	-50.9468
566.162154	80.265	-52.5669
566.528365	80.276	-54.2019
566.894576	80.287	-55.8513
567.260787	80.299	-57.5154
567.626998	80.310	-59.1938
567.993209	80.322	-60.8865
568.359420	80.334	-62.5930
568.725631	80.347	-64.3137
569.091842	80.360	-66.0481
569.458053	80.372	-67.7961
569.824263	80.386	-69.5574
570.190474	80.399	-71.3318
570.556685	80.413	-73.1194
570.922896	80.426	-74.9194
571.289107	80.440	-76.7322
571.655318	80.454	-78.5571
572.021529	80.469	-80.3940
572.387740	80.483	-82.2427
572.753951	80.498	-84.1028
573.120162	80.512	-85.9741
573.486373	80.527	-87.8562
573.852584	80.542	-89.7490
574.218795	80.557	-91.6521
574.585006	80.572	-93.5652
574.951217	80.587	-95.4878
575.317428	80.602	-97.4199
575.683639	80.618	-99.3608
576.049850	80.633	-101.3105
576.416061	80.648	-103.2686
576.782272	80.663	-105.2344
577.148483	80.679	-107.2080
577.514694	80.694	-109.1887
577.880905	80.709	-111.1760
578.247116	80.724	-113.1702
578.613327	80.740	-115.1702
578.979538	80.755	-117.1758
579.345749	80.770	-119.1870
579.711960	80.785	-121.2029
580.078171	80.800	-123.2234
580.444382	80.815	-125.2478
580.810593	80.829	-127.2761
581.176803	80.844	-129.3079
581.543014	80.858	-131.3423
581.909225	80.873	-133.3792
582.275436	80.887	-135.4182
582.641647	80.901	-137.4590
583.007858	80.915	-139.5010
583.374069	80.929	-141.5439
583.740280	80.943	-143.5872
584.106491	80.956	-145.6306
584.472702	80.969	-147.6736
584.838913	80.982	-149.7158
585.205124	80.995	-151.7568
585.571335	81.008	-153.7964
585.937546	81.020	-155.8340
586.303757	81.032	-157.8694
586.669968	81.044	-159.9019
587.036179	81.056	-161.9312
587.402390	81.068	-163.9570
587.768601	81.079	-165.9790
588.134812	81.090	-167.9968
588.501023	81.100	-170.0100
588.867234	81.111	-172.0181
589.233445	81.121	-174.0210
589.599656	81.131	-176.0181
589.965867	81.140	-178.0090
590.332078	81.150	-179.9937
590.698289	81.159	178.0283
591.064500	81.167	176.0574
591.430711	81.176	174.0940
591.796922	81.184	172.1382
592.163132	81.191	170.1902
592.529343	81.199	168.2507
592.895554	81.206	166.3198
593.261765	81.212	164.3977
593.627976	81.219	162.4849
593.994187	81.225	160.5813
594.360398	81.231	158.6875
594.726609	81.236	156.8037
595.092820	81.241	154.9302
595.459031	81.246	153.0671
595.825242	81.250	151.2146
596.191453	81.254	149.3730
596.557664	81.257	147.5427
596.923875	81.260	145.7239
597.290086	81.263	143.9163
597.656297	81.266	142.1206
598.022508	81.268	140.3369
598.388719	81.270	138.5652
598.754930	81.271	136.8059
599.121141	81.272	135.0591
599.487352	81.272	133.3247
599.853563	81.273	131.6033
600.219774	81.272	129.8948
600.585985	81.272	128.1995
600.952196	81.271	126.5171
601.318407	81.270	124.8481
601.684618	81.268	123.1926
602.050829	81.266	121.5508
602.417040	81.263	119.9226
602.783251	81.260	118.3081
603.149462	81.257	116.7073
603.515672	81.254	115.1206
603.881883	81.250	113.5479
604.248094	81.245	111.9893
604.614305	81.240	110.4448
604.980516	81.235	108.9146
605.346727	81.230	107.3984
605.712938	81.224	105.8967
606.079149	81.217	104.4094
606.445360	81.211	102.9365
606.811571	81.203	101.4780
607.177782	81.196	100.0339
607.543993	81.188	98.6042
607.910204	81.180	97.1892
608.276415	81.171	95.7886
608.642626	81.162	94.4026
609.008837	81.153	93.0310
609.375048	81.143	91.6741
609.741259	81.133	90.3318
610.107470	81.122	89.0037
610.473681	81.111	87.6902
610.839892	81.100	86.3914
611.206103	81.088	85.1069
611.572314	81.076	83.8369
611.938525	81.064	82.5813
612.304736	81.051	81.3401
612.670947	81.038	80.1130
613.037158	81.025	78.9006
613.403369	81.011	77.7024
613.769580	80.997	76.5183
614.135791	80.982	75.3484
614.502001	80.967	74.1926
614.868212	80.952	73.0510
615.234423	80.936	71.9236
615.600634	80.921	70.8098
615.966845	80.904	69.7102
616.333056	80.888	68.6243
616.699267	80.871	67.5522
617.065478	80.854	66.4939
617.431689	80.836	65.4492
617.797900	80.818	64.4182
618.164111	80.800	63.4006
618.530322	80.781	62.3965
618.896533	80.763	61.4058
619.262744	80.744	60.4282
619.628955	80.724	59.4639
619.995166	80.704	58.5127
620.361377	80.684	57.5745
620.727588	80.664	56.6494
621.093799	80.644	55.7371
621.460010	80.623	54.8374
621.826221	80.602	53.9504
622.192432	80.580	53.0762
622.558643	80.559	52.2144
622.924854	80.537	51.3650
623.291065	80.515	50.5278
623.657276	80.492	49.7029
624.023487	80.470	48.8901
624.389698	80.447	48.0894
624.755909	80.424	47.3005
625.122120	80.400	46.5234
625.488331	80.377	45.7581
625.854541	80.353	45.0042
626.220752	80.329	44.2620
626.586963	80.305	43.5312
626.953174	80.281	42.8115
627.319385	80.256	42.1030
627.685596	80.231	41.4058
628.051807	80.207	40.7197
628.418018	80.182	40.0439
628.784229	80.156	39.3789
629.150440	80.131	38.7251
629.516651	80.105	38.0815
629.882862	80.080	37.4482
630.249073	80.054	36.8252
630.615284	80.028	36.2129
630.981495	80.002	35.6104
631.347706	79.976	35.0176
631.713917	79.949	34.4346
632.080128	79.923	33.8618
632.446339	79.896	33.2988
632.812550	79.870	32.7446
633.178761	79.843	32.2002
633.544972	79.816	31.6650
633.911183	79.790	31.1392
634.277394	79.763	30.6226
634.643605	79.736	30.1143
635.009816	79.709	29.6157
635.376027	79.682	29.1255
635.742238	79.654	28.6436
636.108449	79.627	28.1709
636.474660	79.600	27.7061
